id,ms_subclass,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_remod/add,roof_style,mas_vnr_type,mas_vnr_area,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,heating,heating_qc,central_air,electrical,low_qual_fin_sf,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_area,garage_qual,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,mo_sold,yr_sold,sale_type,saleprice,house_age,house_area,location,total_bath
403,160,RM,21.0,1680,Pave,4,Lvl,4,Inside,3,Norm,Norm,Twnhs,2Story,6,5,1973,Gable,BrkFace,504.0,3,CBlock,3,3,1,4,1,GasA,3,Y,5,0,2,1,3,5,8,0,Detchd,1973,1,264.0,3,3,0,0,0,0,0,7,2009,WD ,11.617285480294472,3982,1470.0,1,2.5
2792,60,RL,45.0,9468,Pave,2,Lvl,4,CulDSac,3,Norm,Norm,1Fam,2Story,6,5,1999,Gable,BrkFace,148.0,3,PConc,4,3,3,6,1,GasA,5,Y,5,0,3,1,3,7,8,3,Attchd,1999,2,530.0,3,3,176,73,0,0,0,8,2006,WD ,12.273731294003989,4005,2595.0,4,3.5
1247,20,RL,102.0,9373,Pave,3,Lvl,4,Corner,3,Norm,Norm,1Fam,1Story,5,6,1953,Gable,BrkFace,84.0,3,CBlock,3,3,1,3,2,GasA,3,Y,5,0,3,1,3,6,8,0,Detchd,1971,1,636.0,3,3,0,0,0,0,0,5,2008,WD ,11.831379196088763,3961,2304.0,3,1.5
384,60,FV,70.0,7000,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,2Story,7,5,2003,Gable,None,0.0,3,PConc,4,3,3,6,1,GasA,5,Y,5,0,3,1,5,7,8,5,Attchd,2003,2,581.0,3,3,0,35,0,0,0,6,2009,WD ,12.392137188602963,4012,2810.0,4,3.5
91,60,RL,107.0,10186,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,2Story,7,5,1992,Gable,None,0.0,3,PConc,4,3,1,6,1,GasA,5,Y,5,0,3,1,4,8,8,3,Attchd,1992,2,564.0,3,3,240,39,0,0,0,6,2010,WD ,12.154779351142624,4002,2673.0,5,3.5
863,20,RL,90.0,11664,Pave,4,Lvl,4,Corner,3,Norm,Norm,1Fam,1Story,7,5,2002,Hip,None,0.0,3,PConc,4,3,4,6,1,GasA,5,Y,5,0,3,1,4,6,8,0,Attchd,2002,2,1231.0,3,3,262,93,0,0,0,9,2009,WD ,12.429216196844383,4011,3180.0,4,3.0
1857,20,RL,90.0,10768,Pave,3,Lvl,4,Corner,3,Norm,Norm,1Fam,1Story,5,8,2004,Gable,None,0.0,4,CBlock,4,3,5,5,1,GasA,3,Y,5,0,3,1,4,6,8,2,Attchd,1976,2,528.0,3,3,0,21,0,0,180,7,2007,WD ,12.292250341771226,3983,2874.0,5,3.0
1870,60,RL,78.0,10530,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,2Story,7,6,1993,Gable,BrkFace,194.0,3,PConc,4,3,1,6,1,GasA,5,Y,5,0,3,1,4,8,8,4,Attchd,1993,1,473.0,3,3,235,86,0,0,0,8,2007,WD ,12.449018824140563,4000,3223.0,3,3.5
2318,20,RL,50.0,14859,Pave,3,HLS,4,CulDSac,3,Norm,Norm,1Fam,1Story,7,5,2006,Hip,BrkFace,27.0,3,PConc,4,3,1,1,1,GasA,5,Y,5,0,3,1,4,7,8,4,Attchd,2006,2,690.0,3,3,144,60,0,0,0,8,2006,New,12.388394202324129,4012,3340.0,3,2.0
2100,20,RL,93.0,10481,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,8,5,2007,Hip,None,0.0,3,PConc,4,3,4,1,1,GasA,5,Y,5,0,3,1,4,8,8,0,Attchd,2006,3,894.0,3,3,136,32,0,0,0,6,2007,New,12.793859310432293,4013,4280.0,4,2.5
1213,80,RL,85.0,9350,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,SLvl,5,8,1999,Gable,None,0.0,4,PConc,3,3,5,5,1,GasA,4,Y,5,0,3,1,4,6,8,4,Attchd,1965,2,502.0,3,3,0,92,0,96,0,10,2008,WD ,12.100156419938624,3973,2484.0,3,2.5
2046,50,RL,138.0,18030,Pave,3,Bnk,4,Inside,3,Norm,Norm,1Fam,1.5Fin,5,6,1994,Gable,None,0.0,3,CBlock,3,3,1,3,4,GasA,3,Y,5,479,3,1,5,12,4,4,None,1946,0,0.0,0,3,122,0,0,0,0,3,2007,WD ,12.20856952572876,3953,4684.0,5,3.0
710,50,RM,50.0,5925,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1.5Fin,3,6,1950,Gable,None,0.0,3,BrkTil,3,3,1,1,1,Grav,2,N,5,0,2,1,3,6,8,0,None,1910,0,0.0,0,3,0,0,0,0,0,5,2009,WD ,10.542706391070517,3919,1568.0,1,1.0
2268,20,RL,79.0,6718,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,8,5,2001,Gable,BrkFace,86.0,3,PConc,5,3,3,6,1,GasA,5,Y,5,0,2,1,4,5,8,0,Attchd,2001,1,471.0,3,3,256,28,0,0,0,1,2007,WD ,12.103486056755072,4008,2579.0,4,2.0
816,90,RL,67.0,11855,Pave,4,Lvl,4,Inside,3,Norm,Norm,Duplex,2Story,7,5,2000,Hip,BrkFace,23.0,3,PConc,5,3,1,6,1,GasA,5,Y,5,0,6,2,3,8,8,3,BuiltIn,2000,3,820.0,3,3,312,0,0,0,0,10,2009,WD ,12.504323669331189,4009,3955.0,2,7.0
1616,60,RL,63.0,12394,Pave,3,Lvl,4,Corner,3,Norm,Norm,1Fam,2Story,7,5,2003,Gable,None,0.0,3,PConc,4,3,5,1,1,GasA,5,Y,5,0,3,1,4,7,8,4,BuiltIn,2003,3,433.0,3,3,100,48,0,0,0,10,2007,WD ,12.323855681186558,4010,2580.0,3,2.5
2233,50,RM,50.0,7000,Pave,4,Lvl,4,Corner,3,Norm,Norm,1Fam,1.5Fin,6,7,1950,Gable,None,0.0,3,BrkTil,3,3,1,5,1,GasA,4,Y,4,0,3,1,4,6,8,0,Detchd,1965,3,720.0,3,3,0,0,30,0,0,5,2007,WD ,11.856515169360305,3947,1935.0,1,1.0
439,20,RL,87.0,10367,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,9,5,2008,Hip,Stone,284.0,3,PConc,5,3,3,6,1,GasA,5,Y,5,0,3,1,5,8,8,4,Attchd,2008,2,927.0,3,3,168,45,0,0,0,6,2009,ConLI,12.721885810807203,4017,3482.0,5,3.0
260,20,RL,38.0,15240,Pave,3,Lvl,4,FR2,3,Norm,Norm,1Fam,1Story,5,8,2004,Gable,None,0.0,4,CBlock,4,3,1,6,3,GasA,5,Y,5,0,3,1,3,5,8,0,Attchd,1977,1,308.0,3,3,316,85,0,0,0,6,2010,WD ,11.918390573078392,3987,2052.0,4,2.5
2523,20,RL,68.0,50271,Pave,3,Low,4,Inside,3,Norm,Norm,1Fam,1Story,9,5,1987,Gable,None,0.0,3,CBlock,5,3,5,6,1,GasA,4,Y,5,0,0,1,4,5,8,4,Attchd,1981,3,894.0,3,3,857,72,0,0,0,11,2006,WD ,12.86099861326992,3987,3684.0,5,2.5
627,60,RL,85.0,13600,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,2Story,7,6,1990,Gable,BrkFace,176.0,3,CBlock,3,3,1,4,1,GasA,3,Y,5,0,3,1,3,7,8,2,Attchd,1965,1,486.0,3,3,0,42,0,0,189,10,2009,WD ,12.230765258120545,3974,2754.0,3,2.5
251,20,RL,64.0,6762,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,7,5,2006,Gable,Stone,24.0,3,PConc,4,3,4,6,1,GasA,5,Y,5,0,2,1,4,6,8,0,Attchd,2006,2,632.0,3,3,105,61,0,0,0,2,2010,WD ,12.235631447771718,4016,2395.0,4,3.0
2163,20,RL,63.0,8500,Pave,4,Lvl,4,FR2,3,Norm,Norm,1Fam,1Story,7,5,2004,Gable,BrkFace,106.0,3,PConc,4,3,4,1,1,GasA,5,Y,5,0,3,1,4,7,8,0,Attchd,2004,2,626.0,3,3,192,60,0,0,0,11,2007,WD ,12.098487434850236,4011,2844.0,4,2.0
2819,20,RL,67.0,8877,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,4,5,1951,Gable,None,0.0,3,CBlock,2,2,1,2,1,GasA,3,Y,3,0,2,1,3,6,8,0,Detchd,1951,1,396.0,3,3,0,0,0,0,0,4,2006,COD,11.532728092266408,3957,2056.0,1,1.0
1025,20,RL,80.0,15611,Pave,3,Lvl,4,Corner,3,Norm,Norm,1Fam,1Story,5,6,1977,Gable,None,0.0,3,PConc,4,3,4,5,2,GasA,3,Y,5,0,3,1,5,6,8,0,Attchd,1977,2,540.0,3,3,180,0,0,0,0,3,2008,WD ,12.072541252905651,3985,2252.0,3,2.5
2592,20,RL,70.0,13300,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,5,5,2001,Hip,None,0.0,3,CBlock,3,3,1,3,1,GasA,4,Y,5,0,2,1,3,6,7,0,Attchd,2001,1,896.0,3,3,75,0,0,323,0,6,2006,WD ,11.976659481202368,3962,2399.0,3,2.0
1491,20,RL,65.0,6500,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,6,6,1976,Hip,BrkFace,84.0,3,CBlock,3,5,1,4,1,GasA,3,Y,5,0,3,1,3,6,8,1,Detchd,1991,1,480.0,3,3,0,0,138,0,0,5,2008,WD ,11.813030057420567,3984,2254.0,1,2.0
2742,50,RL,75.0,9525,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1.5Fin,6,4,1972,Gable,None,0.0,3,CBlock,3,2,1,3,1,GasA,4,Y,5,0,4,1,3,7,8,0,Attchd,1954,1,325.0,3,3,182,0,0,0,0,10,2006,WD ,11.82700601127654,3960,2849.0,1,2.0
2497,20,RL,65.0,6993,Pave,4,Lvl,4,Inside,3,Feedr,Norm,1Fam,1Story,5,7,1994,Gable,None,0.0,3,CBlock,3,3,1,4,1,GasA,3,Y,5,0,3,1,3,6,8,3,Attchd,1961,1,288.0,3,3,0,0,0,0,0,6,2006,WD ,11.813030057420567,3967,2148.0,2,1.0
495,60,RL,82.0,9430,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,2Story,8,5,1999,Gable,BrkFace,673.0,3,PConc,4,3,3,6,1,GasA,5,Y,5,0,3,1,4,8,8,4,Attchd,1999,2,856.0,3,3,0,128,0,0,180,7,2009,WD ,12.727838209334498,4008,3617.0,5,3.5
2528,60,RL,80.0,11029,Pave,3,Lvl,4,Corner,3,PosA,Norm,1Fam,2Story,6,7,1984,Gable,BrkFace,220.0,3,CBlock,3,3,3,4,1,GasA,3,Y,5,0,4,1,4,9,8,4,Attchd,1968,1,619.0,3,3,0,65,0,0,222,8,2006,WD ,12.429216196844383,3974,3708.0,3,3.5
1033,60,RL,80.0,14311,Pave,3,Lvl,4,FR3,3,Norm,Norm,1Fam,2Story,8,5,1996,Gable,BrkFace,402.0,3,PConc,4,3,1,6,1,GasA,5,Y,5,0,4,1,4,9,8,4,Attchd,1996,2,787.0,3,3,192,180,218,0,0,6,2008,WD ,12.631340380934517,4004,3576.0,3,3.5
764,90,RL,60.0,10800,Pave,4,Lvl,4,Inside,3,Norm,Norm,Duplex,1Story,5,5,1988,Gable,None,0.0,4,CBlock,4,4,5,6,1,GasA,3,Y,5,0,3,1,3,5,8,0,None,1987,0,0.0,0,3,120,0,0,0,0,3,2009,WD ,12.095141084822892,3996,2400.0,1,6.0
1165,160,FV,34.0,3604,Pave,4,Lvl,4,Corner,3,Norm,Norm,TwnhsE,2Story,7,5,2007,Gable,None,0.0,3,PConc,4,3,1,1,1,GasA,5,Y,5,0,2,1,4,5,8,0,Detchd,2007,1,540.0,3,3,0,102,0,0,0,2,2008,WD ,11.891361900690473,4015,2081.0,4,2.0
2037,50,RM,60.0,10320,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1.5Fin,6,5,1950,Gable,None,0.0,3,CBlock,3,2,1,2,1,GasA,4,Y,5,0,3,1,3,7,8,4,Detchd,2006,1,720.0,3,1,0,0,170,0,0,5,2007,WD ,11.9891596439666,3922,3318.0,1,1.5
113,20,RL,80.0,10603,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,6,7,2001,Gable,BrkFace,28.0,3,PConc,3,3,3,5,1,GasA,4,Y,5,0,3,1,4,6,8,3,Attchd,1977,2,480.0,3,3,168,68,0,0,0,2,2010,WD ,12.230765258120545,3987,3220.0,3,3.0
1572,120,RL,42.0,4084,Pave,3,Lvl,4,Inside,3,Norm,Norm,TwnhsE,1Story,7,6,1986,Gable,BrkFace,340.0,3,CBlock,4,3,4,6,1,GasA,4,Y,5,0,2,1,4,6,8,3,Attchd,1986,3,512.0,3,3,240,0,0,0,0,7,2008,WD ,12.394624752074764,3994,2778.0,4,3.0
2052,20,RL,61.0,7943,Pave,4,Lvl,4,Inside,3,Feedr,Norm,1Fam,1Story,4,5,1961,Gable,BrkCmn,192.0,2,CBlock,3,3,3,3,1,GasA,4,Y,5,0,3,1,3,5,8,0,Attchd,1961,1,261.0,3,3,64,0,39,0,0,4,2007,WD ,11.682668239557323,3968,2058.0,2,2.0
2702,80,RL,92.0,6930,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,SLvl,5,4,1958,Hip,BrkFace,120.0,3,CBlock,3,3,4,4,3,GasA,5,Y,3,0,3,1,4,6,6,0,BuiltIn,1958,1,288.0,3,3,168,0,294,0,0,7,2006,WD ,11.77528972943772,3964,2414.0,5,1.5
1981,30,RM,60.0,7200,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,5,8,1950,Gable,Stone,279.0,3,CBlock,3,3,1,1,1,GasA,5,Y,5,0,2,1,3,5,8,4,Detchd,1940,1,379.0,3,3,0,0,0,0,0,5,2007,WD ,11.77528972943772,3947,1880.0,1,1.0
2335,60,RL,82.0,16052,Pave,3,Lvl,4,CulDSac,3,Norm,Norm,1Fam,2Story,10,5,2006,Hip,Stone,734.0,3,PConc,5,3,1,6,1,GasA,5,Y,5,0,4,1,5,11,8,4,Attchd,2006,2,736.0,3,3,250,0,0,0,0,7,2006,New,13.190022025878143,4012,4548.0,5,3.5
563,20,RL,65.0,7150,Pave,4,Lvl,4,Inside,3,Feedr,Norm,1Fam,1Story,5,6,1962,Gable,BrkFace,60.0,3,CBlock,3,3,1,2,4,GasA,4,Y,5,0,3,1,3,6,8,0,Attchd,1962,1,252.0,3,3,0,0,0,0,0,10,2009,WD ,11.719939634354555,3971,1824.0,2,1.5
1502,90,RL,65.0,6012,Pave,4,Lvl,4,Corner,3,Norm,Norm,Duplex,1Story,4,5,1955,Gable,None,0.0,2,PConc,0,0,0,0,0,GasA,3,N,5,0,2,2,3,6,8,0,None,1955,0,0.0,0,1,0,0,0,0,0,6,2008,WD ,11.314474526246391,3963,1152.0,1,2.0
1310,75,RM,53.0,5350,Pave,4,Lvl,4,Corner,3,Artery,Norm,1Fam,2Story,7,8,1965,Gable,None,0.0,3,BrkTil,3,3,1,4,1,GasA,5,Y,5,0,3,1,3,7,8,0,Detchd,1935,1,288.0,3,3,0,192,0,0,0,3,2008,WD ,11.790557201568507,3928,2074.0,1,1.0
2598,30,RL,60.0,5400,Pave,4,Lvl,4,Corner,1,Norm,Norm,1Fam,1Story,5,6,1968,Gable,None,0.0,3,BrkTil,3,3,1,1,1,GasA,5,Y,5,0,2,1,3,4,8,0,Detchd,1968,1,326.0,3,3,0,0,112,0,0,12,2006,WD ,11.594321103174222,3927,2146.0,1,1.0
2715,20,RL,70.0,9535,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,5,5,1967,Gable,BrkFace,450.0,3,CBlock,3,3,1,4,2,GasA,3,Y,5,0,3,1,3,7,8,3,Attchd,1967,1,512.0,3,3,284,0,0,0,0,7,2006,WD ,12.013700752882718,3973,2634.0,2,2.5
1810,20,RL,65.0,7441,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,7,5,2006,Gable,BrkFace,170.0,3,PConc,4,3,1,1,1,GasA,5,Y,5,0,3,1,4,7,8,0,Attchd,2006,2,566.0,3,3,0,32,0,0,0,6,2007,WD ,12.106252310247962,4013,2947.0,2,2.0
778,80,RL,88.0,15400,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,SLvl,5,5,1961,Hip,None,0.0,3,CBlock,3,4,1,1,1,GasA,3,Y,5,259,4,1,3,8,8,3,Attchd,1961,1,384.0,3,3,290,40,0,0,0,7,2009,WD ,12.013700752882718,3970,2326.0,2,2.0
339,50,RL,68.0,10544,Pave,3,Lvl,4,Inside,2,Norm,Norm,1Fam,1.5Fin,5,5,1969,Gable,None,0.0,3,CBlock,3,3,4,4,1,GasA,3,Y,5,0,5,1,3,8,8,0,Attchd,1969,3,275.0,3,3,287,0,280,0,0,4,2010,WD ,11.9891596439666,3979,2343.0,3,2.0
2460,20,RL,85.0,10936,Pave,4,Lvl,4,Corner,3,Feedr,Norm,1Fam,1Story,8,5,2006,Gable,BrkFace,60.0,3,PConc,4,3,1,1,1,GasA,5,Y,5,0,3,1,4,7,8,0,Attchd,2006,3,510.0,3,3,144,0,0,0,0,9,2006,New,12.201060103706629,4012,3008.0,4,2.0
320,60,RL,80.0,11316,Pave,4,Lvl,4,Corner,3,Norm,Norm,1Fam,2Story,7,5,2003,Gable,BrkFace,44.0,3,PConc,4,3,1,6,1,GasA,5,Y,5,0,4,1,4,8,8,4,BuiltIn,2002,3,510.0,3,3,0,40,0,0,0,2,2010,WD ,12.277928082630602,4012,2711.0,4,3.5
2461,20,FV,72.0,8640,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,8,5,2006,Gable,None,0.0,3,PConc,4,3,1,6,1,GasA,5,Y,5,0,2,1,4,5,8,0,Attchd,2006,2,584.0,3,3,0,60,0,0,0,10,2006,New,12.19904803059321,4012,2556.0,4,2.0
2449,60,RL,93.0,12090,Pave,4,Lvl,4,Corner,3,Norm,Norm,1Fam,2Story,8,5,1998,Hip,BrkFace,650.0,3,PConc,4,3,1,1,1,GasA,4,Y,5,0,4,1,4,10,8,3,BuiltIn,1998,3,420.0,3,3,144,123,0,0,0,7,2006,WD ,12.460714863903755,4004,3404.0,5,2.5
817,90,RL,67.0,7939,Pave,4,Lvl,4,Inside,3,Feedr,Norm,Duplex,2Story,7,5,2000,Hip,BrkFace,23.0,3,PConc,5,3,1,6,1,GasA,5,Y,5,0,6,2,3,8,8,3,BuiltIn,2000,3,820.0,3,3,312,0,0,0,0,10,2009,WD ,12.504323669331189,4009,3955.0,2,7.0
1096,60,RL,63.0,7750,Pave,4,Lvl,4,Inside,3,RRAn,Norm,1Fam,2Story,7,5,2002,Gable,None,0.0,3,PConc,4,3,1,1,1,GasA,5,Y,5,0,3,1,4,6,8,4,Attchd,2002,3,403.0,3,3,100,35,0,0,0,4,2008,WD ,12.078239274020289,4010,2121.0,3,2.5
1893,80,RL,85.0,9350,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,SLvl,6,7,1991,Hip,BrkFace,108.0,3,CBlock,4,3,5,2,5,GasA,5,Y,5,0,3,1,4,7,7,0,Attchd,1964,2,309.0,3,3,333,0,0,0,0,10,2007,CWD,11.970350312009105,3971,2604.0,3,2.5
479,80,RL,63.0,7750,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,SLvl,8,5,2002,Hip,None,0.0,3,PConc,4,3,1,6,1,GasA,5,Y,5,0,3,1,4,7,8,3,BuiltIn,2002,3,527.0,3,3,120,0,0,0,0,3,2009,WD ,12.123234367221169,4011,1827.0,3,3.5
1657,20,RL,128.0,13001,Pave,3,Lvl,4,Inside,3,PosN,Norm,1Fam,1Story,6,5,1971,Hip,BrkFace,176.0,3,CBlock,3,3,3,5,4,GasA,3,Y,5,0,2,1,3,6,8,3,Attchd,1971,1,944.0,3,3,0,0,249,0,0,9,2007,WD ,12.043553716032399,3978,2845.0,3,2.5
937,80,RL,64.0,13607,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,SLvl,6,6,1986,Gable,BrkFace,242.0,4,CBlock,3,3,1,5,1,GasA,4,Y,5,0,3,1,3,6,8,3,BuiltIn,1986,3,501.0,3,3,400,112,0,0,0,4,2009,WD ,12.245293358683455,3995,2554.0,4,3.5
879,120,RM,70.0,4435,Pave,4,Lvl,4,Inside,3,Norm,Norm,TwnhsE,1Story,6,5,2003,Gable,BrkFace,170.0,3,PConc,4,3,4,6,1,GasA,5,Y,5,0,1,1,4,4,8,0,Attchd,2003,3,420.0,3,3,140,0,0,0,0,5,2009,WD ,11.84939770159144,4012,1696.0,4,2.0
945,120,RM,44.0,3843,Pave,3,HLS,4,Inside,2,Norm,Norm,TwnhsE,1Story,8,5,2008,Hip,Stone,174.0,3,PConc,5,3,5,6,1,GasA,5,Y,5,0,2,1,5,5,8,4,Attchd,2007,3,482.0,3,3,162,53,0,153,0,6,2009,New,12.345834587905333,4016,3244.0,4,3.5
1010,120,RL,65.0,5950,Pave,3,HLS,4,Inside,2,Norm,Norm,TwnhsE,1Story,8,5,1989,Gable,None,0.0,3,PConc,4,3,5,6,1,GasA,4,Y,5,0,2,1,4,5,8,3,Attchd,1989,2,462.0,3,3,0,73,154,0,0,4,2008,WD ,12.146853285870202,3997,2674.0,5,3.0
2861,50,RL,80.0,12400,Pave,4,HLS,4,Inside,2,Norm,Norm,1Fam,1.5Fin,5,6,1950,Gable,None,0.0,3,CBlock,4,3,3,4,1,GasA,3,Y,5,0,2,1,3,7,8,4,Attchd,1940,1,410.0,3,3,0,0,0,0,113,2,2006,WD ,12.175613438045465,3946,2618.0,4,1.5
1245,20,RL,75.0,10425,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,5,5,1958,Gable,None,0.0,3,CBlock,3,3,1,3,1,GasA,4,Y,5,0,3,1,3,5,8,0,Attchd,1956,2,384.0,3,3,0,0,0,0,0,4,2008,WD ,11.79810440720389,3964,2208.0,3,2.0
854,20,RL,70.0,16269,Pave,3,Lvl,4,CulDSac,3,Norm,Norm,1Fam,1Story,5,5,1978,Gable,BrkFace,76.0,3,BrkTil,4,3,4,6,1,GasA,3,Y,5,0,3,1,3,5,8,0,Attchd,1978,1,343.0,3,3,72,0,0,0,0,7,2009,WD ,11.84939770159144,3987,1814.0,4,1.0
1437,60,RL,68.0,8998,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,2Story,7,5,2000,Gable,BrkFace,120.0,3,PConc,4,3,3,6,1,GasA,5,Y,5,0,3,1,4,6,8,0,Attchd,2000,2,532.0,3,3,0,70,0,0,0,6,2008,WD ,12.24288661865289,4008,2434.0,4,2.5
586,60,RL,80.0,10400,Pave,4,Lvl,4,Inside,3,PosA,Norm,1Fam,2Story,6,7,1997,Gable,BrkFace,256.0,3,PConc,3,3,1,1,1,GasA,4,Y,5,0,5,1,4,8,8,3,Attchd,1967,2,515.0,3,3,0,120,0,0,168,5,2009,WD ,12.456442183097975,3976,3572.0,3,2.5
1947,50,RL,60.0,10134,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1.5Fin,5,6,1950,Gable,None,0.0,3,CBlock,3,3,1,1,1,GasA,4,Y,4,0,2,1,3,5,8,0,Detchd,1940,1,240.0,3,3,0,39,0,0,0,7,2007,WD ,11.59910316121128,3947,1769.0,1,1.0
815,90,RL,64.0,7007,Pave,4,Bnk,4,Inside,3,Norm,Norm,Duplex,1Story,5,5,1979,Gable,None,0.0,3,Slab,0,0,0,0,0,GasA,3,Y,5,0,4,2,3,8,8,0,Attchd,1979,1,400.0,3,3,0,0,0,0,0,6,2009,WD ,11.641512152666213,3988,1513.0,2,2.0
831,20,RL,78.0,11645,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,8,5,2006,Gable,Stone,76.0,3,PConc,5,3,5,6,1,GasA,5,Y,5,0,3,1,4,7,8,4,Attchd,2005,3,844.0,3,3,144,98,0,0,0,3,2009,WD ,12.375815420117268,4014,2996.0,4,2.0
1919,20,RL,60.0,8250,Pave,4,Lvl,4,Corner,3,Norm,Norm,1Fam,1Story,5,7,1963,Gable,None,0.0,3,CBlock,3,3,1,5,1,GasA,4,Y,5,0,3,1,4,6,8,0,2Types,1994,2,692.0,3,3,240,0,0,0,109,7,2007,WD ,11.864286314085192,3970,2106.0,3,2.0
2306,20,RL,72.0,11027,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,6,5,1954,Hip,Stone,28.0,3,CBlock,3,3,1,4,3,GasA,4,Y,5,0,2,1,3,5,8,0,Attchd,1954,2,452.0,3,3,280,0,0,0,0,5,2006,WD ,11.917723684090689,3960,2471.0,3,3.0
430,20,RL,95.0,12350,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,9,5,2008,Hip,Stone,450.0,3,PConc,5,3,4,6,1,GasA,5,Y,5,0,3,1,5,7,8,4,Attchd,2008,2,896.0,3,3,192,98,0,0,0,5,2009,WD ,12.909170156943286,4017,4040.0,5,3.0
2618,60,RL,72.0,18275,Pave,3,HLS,4,Inside,3,Norm,Norm,1Fam,2Story,7,8,1998,Gable,None,0.0,3,CBlock,3,3,5,5,1,GasA,3,Y,5,0,3,1,3,9,8,4,Attchd,1962,2,441.0,3,3,520,102,0,0,0,9,2006,WD ,12.533576212168626,3968,3886.0,3,4.0
245,60,RL,77.0,9206,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,2Story,6,5,1985,Gable,BrkFace,336.0,3,CBlock,4,3,1,1,1,GasA,3,Y,5,0,3,1,4,7,8,3,Attchd,1985,3,476.0,3,3,192,46,0,0,0,6,2010,WD ,12.089538829274222,3995,2473.0,2,2.5
462,120,RL,48.0,6240,Pave,4,Lvl,4,Inside,3,Norm,Norm,TwnhsE,1Story,8,5,2006,Hip,BrkFace,176.0,3,PConc,4,3,1,6,1,GasA,5,Y,5,0,2,1,4,6,8,4,Attchd,2006,3,550.0,3,3,192,38,0,0,0,12,2009,WD ,12.445089546000673,4015,2648.0,5,3.0
182,30,RM,68.0,9656,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,2,2,1970,Gable,None,0.0,2,BrkTil,2,2,1,1,1,GasA,3,N,5,0,2,1,3,5,8,4,Detchd,1928,1,780.0,2,1,0,0,0,0,0,6,2010,WD ,9.45634070543332,3933,1510.0,1,1.0
1625,20,RL,63.0,7875,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,7,5,1996,Gable,BrkFace,38.0,3,PConc,4,4,1,1,1,GasA,4,Y,5,0,3,1,3,6,8,3,Attchd,1995,3,402.0,3,3,220,21,0,0,0,6,2007,WD ,12.078239274020289,4002,2490.0,3,2.0
2381,60,RL,111.0,16259,Pave,4,Lvl,4,Corner,3,Norm,Norm,1Fam,2Story,9,5,2006,Gable,Stone,370.0,3,PConc,5,4,4,1,1,GasA,5,Y,5,0,4,1,4,9,8,0,Attchd,2006,2,840.0,3,3,240,154,0,0,0,9,2006,New,12.7444443677961,4012,3845.0,5,3.5
